,User,Date Created,Number of Likes,Source of Tweet,Tweet
3108,trafficbutter,2022-12-23 07:48:06+00:00,2,dlvr.it,"""@MeeAndrew: @GRVlagos Honestly ehn!..see how long it's taking to just repair apongbo Bridge. Traffic ean finish Person. Walai @GRVlagos na you get my vote oo come 2023 #GRV4Lagos2023"
3109,1776_yori,2022-12-23 07:47:52+00:00,1,Twitter for Android,"@Emekagopara @badmusadewale1 @GRVlagos Most of the rail track was on an elevated platform,they had to build structures for that,train itself is also electric,then terrain like swamp,water etc and building in dense areas. That money is a steal,it was worth it."
3110,IkoloAnne,2022-12-23 07:47:40+00:00,4,Twitter for Android,"@SeerVoice @GRVlagos ""it may took you 40 years....?""..... English oooo... 😂😂"
3111,naija_nemesis,2022-12-23 07:47:22+00:00,0,Twitter for Android,@Nizzy_dee @imd1973 @anewname758 @GRVlagos @GRVlagos2023 Did Oduduwa Republic also go to Abuja? Or it is in Umuahia? Why do you have a Yoruba man running for federal house in Umuahia?
3112,Jennife99423775,2022-12-23 07:47:19+00:00,0,Twitter for iPhone,@WoleCrowther @BankolePh @GRVlagos Good point
3113,SafwanAlfathy,2022-12-23 07:47:02+00:00,3,Twitter for Android,@SavvyRinu @GRVlagos @nnamani19 Baseless narration...
3114,kizzye,2022-12-23 07:46:59+00:00,0,Twitter for Android,@CasmirOlisakwe @GRVlagos Literacy rate with underdevelopment! Go to your state and promote LP Guber candidate. Den you Lagos swear for you? Abi don't you think PITOBI will need them when he wins?
3115,Nizzy_dee,2022-12-23 07:46:46+00:00,0,Twitter for iPhone,@naija_nemesis @imd1973 @anewname758 @GRVlagos @GRVlagos2023 😹😹 this is a popular saying amongst your people. Make Una understand tweet before dragging the candidacy under LP will have an effect . Will you all allow FULANI come represent the Igbo at the red chambers ?
3116,wandeo,2022-12-23 07:46:24+00:00,0,Twitter for Android,@JohnLaw01107528 @DibuaPeter @Ifejiro1 @GRVlagos In the whole world. No state build rails
3117,naija_nemesis,2022-12-23 07:46:08+00:00,0,Twitter for Android,@Nizzy_dee @imd1973 @anewname758 @GRVlagos @GRVlagos2023 You have the characteristics of them...no vex
3118,SaquetStella,2022-12-23 07:46:04+00:00,0,Twitter for Android,"@GRVlagos Those responsible are not facing inquiries and charges, completely failed government"
3119,007Soja,2022-12-23 07:45:54+00:00,0,Twitter for Android,"@Nizzy_dee @Emydimking @GRVlagos @GRVlagos2023 When south africans  were burning  Nigerians for simply  working hard and earning position in their country,  I'm sure  you were  against  it,  now here you are plying that route  because the better part of your brain is filled with faecal matter"
3120,naija_nemesis,2022-12-23 07:44:35+00:00,0,Twitter for Android,"@Nizzy_dee @imd1973 @anewname758 @GRVlagos @GRVlagos2023 So if the Anambra not marrying Imo was a real thing as you claim why was Peter Obi governor in Anambra?Why did the people not reject him and not vote for him cos of his Akwa Ibom wife?Accept the truth your a Tribalist and make a firm commitment to change,the future depends on you"
3121,ensurewords,2022-12-23 07:44:32+00:00,0,Twitter for Android,"@josh__tntl @Ramsak123 @GRVlagos You are right, PDP has been a shitty party, but now tinubu and his boys have a brilliant grv to contend with. If you are a true lagosian why is a none lagosian controlling your state and your have not stood to object it? https://t.co/mK2FylKGpr"
3122,JohnLaw01107528,2022-12-23 07:44:26+00:00,1,Twitter for Android,@DibuaPeter @wandeo @Ifejiro1 @GRVlagos 😂 i just wan know whether nah the whole world or only Nigeria  him they talk about that's why i started with whether him dey okay.
3123,1776_yori,2022-12-23 07:44:12+00:00,3,Twitter for Android,"@GRVlagos Money was worth it,do your maths properly,most of the pillars were elevated,some houses had to give way,part of the rail also passed through the marina."
3124,suresandy17,2022-12-23 07:44:05+00:00,0,Twitter for Android,"@Nizzy_dee @oshedondada @GRVlagos @GRVlagos2023 Last I checked,Some Nigerians hold public offices outside the country.
If he has gone against any law then he shouldn't be allowed to contest.
The people will decide who day want"
3125,Daryor14,2022-12-23 07:44:00+00:00,0,Twitter Web App,@GRVlagos There's bomb in your head. You will LULE come February
3126,lexzek,2022-12-23 07:43:33+00:00,2,Twitter for Android,@wandeo @reaper_not_grim @GRVlagos Mumu
3127,naija_nemesis,2022-12-23 07:42:39+00:00,0,Twitter for Android,"@Nizzy_dee @imd1973 @anewname758 @GRVlagos @GRVlagos2023 Stop peddling lies about Anambra not marrying Imo, you have NEVER been to east, stop spreading Tribalist lies and sentiments for cheap trends on twitter, the Peter Obi you are supporting did he marry from Anambra? He married fro Akwa Ibom so your argument is baseless"
3128,egbeyem1,2022-12-23 07:42:38+00:00,1,Twitter for Android,"@GRVlagos @GRVlagos  show us just one bridge that your boss pitobi built in Anambra in his 8 years as a governor.

Didinrin that suppose to be positive in his campaign, throwing jabs.

Knowing fully well that by this time next year you won't be in LP again even pitobi too."
3129,007Soja,2022-12-23 07:42:31+00:00,0,Twitter for Android,"@Nizzy_dee @Emydimking @GRVlagos @GRVlagos2023 People with ur kind of regressive  mentality barely make it out of the slum so yes,  my projection is that  if u continue with such rotten mind-set, there's a high chance  you choke in ur sleep because of the darkness u  harbour,  the world don't need anymore xenophobic !mbec! Le"
3130,Adone0010,2022-12-23 07:42:17+00:00,0,Twitter for Android,"@GRVlagos Someone is talking tough,am glad,put them on the their fxxxing toes."
3131,TipofGold1,2022-12-23 07:41:54+00:00,0,Twitter for iPhone,@wandeo @OnkuMike @GRVlagos Ori ma pada buru ni if u continue Dey defend incompetence.
3132,Nizzy_dee,2022-12-23 07:41:45+00:00,0,Twitter for iPhone,"@naija_nemesis @imd1973 @anewname758 @GRVlagos @GRVlagos2023 We want you all to go from your country, how do you intend to form a country and still want to govern us, please make sense to me. Or has BIAFRA expanded to Lagos too? You are the real bigot here You Are very foolish every conversation you bring BIAFRA card. Shey e concern me ni?"
3133,TherealOriyomi,2022-12-23 07:40:52+00:00,0,Twitter for Android,"@Jeff4Rhema @GRVlagos How market, this is your Messiah... https://t.co/jjdEw7Oxnl"
3134,naija_nemesis,2022-12-23 07:40:38+00:00,0,Twitter for Android,"@Nizzy_dee @imd1973 @anewname758 @GRVlagos @GRVlagos2023 Yoruba people are contesting in Abuja, why are you not complaining that they should come back to Lagos to contest, you don't have anything to say rest, there is a Abiola contesting under Labour party in Umuahia, heartland of Igbo people, did you tell him to come back to contest?"
3135,JohnCapreneur,2022-12-23 07:40:15+00:00,2,Twitter for Android,"@GRVlagos Only you have class, brains and style plus you are young. We have to change the narrative. Leaders like you need to emerge."
3136,KerfuffleV,2022-12-23 07:39:59+00:00,0,Twitter for Android,"@Simplytrendd @Roodie77 @macbite89 @GRVlagos Ọmọ iya mi, wetin man go do, daily bread yí náà ni"
3137,josh__tntl,2022-12-23 07:39:55+00:00,0,Twitter for Android,"@ensurewords @Ramsak123 @GRVlagos Open competition? How many brilliant minds have contested against these candidates? 

LoL,a non indigene calling a true lagosian, a non indigene? joke is on you😂

 Say something brilliant at least."
3138,debowale_msd,2022-12-23 07:39:46+00:00,10,Twitter for iPhone,"@GRVlagos Let’s go the extra mile by electing this intelligent man #GRV 

These current people are doing the bare minimum and making noise about it."
3139,Nizzy_dee,2022-12-23 07:39:43+00:00,1,Twitter for iPhone,"@CorrectZaddy @design_freek @GRVlagos @GRVlagos2023 There are lots of places in the NORTHS even with your House rent and feeding money, you wont even stay 😂😂👊🏾, Same as the East but who are we ? is there any part of Lagos the Igbos don’t reside ? We are accommodating appreciate that"
3140,macbite89,2022-12-23 07:39:02+00:00,0,Twitter for Android,@iammakavellid @Roodie77 @GRVlagos How many have u seen.  Everywhere na APC
3141,itsM_B,2022-12-23 07:38:45+00:00,0,Twitter for iPhone,@GRVlagos Ah 🤧
3142,Kaycey24,2022-12-23 07:38:32+00:00,0,Twitter for Android,@solidlikeogun @WoleCrowther @BankolePh @GRVlagos Lol...Ykb 😂🤣
3143,Ahmzzygrafix,2022-12-23 07:38:23+00:00,1,Twitter for Android,"@Kingsleymtv @GRVlagos He just wanna simplify the whole message
He tryna avoid unnecessary thread"
3144,Chuc__kky,2022-12-23 07:38:22+00:00,1,Twitter for Android,"@CLOUDNii9 @GRVlagos Everybody na thief, make una nor dey make am be like say Lagos governors dey work."
3145,naija_nemesis,2022-12-23 07:38:20+00:00,0,Twitter for Android,"@Nizzy_dee @imd1973 @anewname758 @GRVlagos @GRVlagos2023 Allow them to form their own country,your fathers bombed them from 1967-1970
Give them freedom to live within the boundaries of Nigeria,your Tribalist mind says NO
Give them an equal opportunity to be president of Nigeria as Nigerians,you support a sick Tinubu cos of tribalism"
3146,bryllzlitu,2022-12-23 07:38:11+00:00,5,Twitter for Android,"@drealjustndi @GRVlagos Bro there's no way, I repeat no way this can built in Lagos with Tinubu alive, if this is any gov dream asper any APC gov in Lagos state and by chance there's funds allocated for it, 40% straight to Tinubu and whatever happens with the 60% bal nor concern anybody bayi"
3147,slamstanlee,2022-12-23 07:37:54+00:00,0,Twitter for Android,@emma_imediegwu @GRVlagos Covid19 again 😂
3148,Diamonds20182,2022-12-23 07:37:25+00:00,2,Twitter for Android,@GRVlagos How I wish they can just give u a LG in Anambra to see shege u will perform? What hz ur party in other states been able to achieve?
3149,Nizzy_dee,2022-12-23 07:37:19+00:00,0,Twitter for iPhone,"@naija_nemesis @imd1973 @anewname758 @GRVlagos @GRVlagos2023 Igbos should at least start giving themselves wives, An Imo get married to Anambra let’s assume you are not tribalistic. You don’t make reference to your part you left the whole Nigeria to sight example in the UK is such done in the EAST?? Abeg rest"
