,User,Date Created,Number of Likes,Source of Tweet,Tweet
4051,omoluabi1sq,2022-11-24 23:22:51+00:00,46,Twitter for iPhone,"Do you know Abdulazeez Adediran @officialjandor shares the same birth date with Atiku Abubakar @atiku? While Jandor is contesting for the Governor of Lagos State, @atiku for the President of Nigeria. This may not be a coincidence perse but divine. HBD 2 the 2 incomings https://t.co/v4T4YkMXXd"
4052,Tijani14Tijani,2022-11-24 22:19:27+00:00,0,Twitter for iPhone,@officialjandor @funkeakindele Ja fun eko :2023
4053,ADEGBOLADANIEL8,2022-11-24 21:08:01+00:00,2,Twitter for Android,"@officialjandor @funkeakindele Your excellency, you are ordain to bring Lagos State back , God is aware of your efforts ,he will surely bless it, and crown it ."
4054,CokerGrace4,2022-11-24 20:45:58+00:00,2,Twitter for iPhone,"@officialjandor @funkeakindele Your Excellency, keep up the good work, God will reward you with winning at the general election."
4055,emmanuel_tangwa,2022-11-24 18:58:40+00:00,0,Twitter for Android,@PDPGovernment @emmaikumeh @officialjandor @PDPVanguard @PDPGatewayForum @Bulama8976 @Imudia_se2 @AnthonyEhilebo @ose_anenih @pdpnewgen I believe @Atikulated has taken https://t.co/56PlCChiEz has been desire since he was the VP. God is making it possible in my eyes
4056,iamtomyidowu,2022-11-24 16:52:13+00:00,0,Twitter for iPhone,@officialjandor @funkeakindele Eko o to ge
4057,adeyemijal,2022-11-24 16:42:34+00:00,2,Twitter for Android,"@officialjandor @funkeakindele The Message is clear, take back Lagos State.

Jandor is the next Governor of Lagos State"
4058,olori_akobada1,2022-11-24 16:18:42+00:00,0,Twitter for Android,@imodje_divine @officialjandor @OfficialPDPNig This one don come to manifestation already. APC should pack their luggages
4059,EletuNas,2022-11-24 15:52:34+00:00,2,Twitter for Android,"@officialjandor @OfficialPDPNig @funkeakindele Well done Mr Olajide, and also thanks for visiting Arapagi Town, I will do my best to ensure the youth understand we need a fresh breath in our homes"
4060,Ogeshinikese,2022-11-24 15:16:49+00:00,0,Twitter for Android,@officialjandor @funkeakindele We will vote you as long as you ready to send Area Boys packing
4061,michaelizeze,2022-11-24 14:52:05+00:00,0,Twitter for iPhone,@officialjandor We are solidly behind you. Jafun eko Jafun eto eee https://t.co/rDrTorDd9q
4062,bunmi19855,2022-11-24 14:28:45+00:00,3,Twitter for Android,@officialjandor @funkeakindele Job well done sir. Looking forward to alausa
4063,meekybrown2,2022-11-24 13:59:53+00:00,1,Twitter for Android,@officialjandor @funkeakindele Good work my boss
4064,iloduba_ejike,2022-11-24 13:49:53+00:00,0,Twitter Web App,@officialjandor @funkeakindele https://t.co/YwpiLQlLvA
4065,GroupJandor,2022-11-24 12:54:07+00:00,0,Twitter for Android,@kish_kizzy @omoakin_Ademola @bonnypumping @channelstv This is really funny. Vote @officialjandor for Lagos state Governor. No more baba sope
4066,soberekon_tyger,2022-11-24 12:04:00+00:00,1,Twitter for Android,"@officialjandor The janfun ticket has done well in the painstaking ward by ward and one on one tours to Epe and other LGAs visited so far. How else can one identify a leader whose interest is the people's welfare. Here is one,  may God strengthen/bless you sir and your deputy including the team."
4067,SeyePhils,2022-11-24 11:56:43+00:00,4,Twitter Web App,The rate at which @officialjandor and @funkeakindele are touching the grassroot and entering places we've never imagined they exist in Lagos. I pray that God almighty crown their effort and open the eyes of Lagosians to know that this is an opportunity for them to be liberated.
4068,EhisabheleA,2022-11-24 11:45:45+00:00,6,Twitter for Android,@officialjandor @funkeakindele This is what democratical government should be all about . everybody is needed . gone was those days that it was divide and conquer. Now it is unite and serve . that's what my principal have been doing . jandor truly is the chosen one .
4069,officialjandor,2022-11-24 11:31:45+00:00,29,Twitter for iPhone,"We will succeed because the people are ready for empathetic, committed leadership.

JAFUN-EKO, JanFun Eto e… 
#JandorFunke
#JandorforGovernor
#LagosforLagos"
4070,officialjandor,2022-11-24 11:31:44+00:00,28,Twitter for iPhone,We have a better understanding of the scale of development that we must undertake in office and we are committed to honouring our promises to the Epe LGA and bringing a breath of fresh air to all Lagosians.
4071,officialjandor,2022-11-24 11:31:43+00:00,26,Twitter for iPhone,"This is why we are running for office, to correct the mistakes made by previous governments and bring development to all parts of Lagos."
4072,officialjandor,2022-11-24 11:31:42+00:00,23,Twitter for iPhone,The community has faced serious neglect and made do without basic amenities like electricity or potable water or primary healthcare facilities for 16 years.
4073,officialjandor,2022-11-24 11:30:37+00:00,36,Twitter for iPhone,Our last community was Ise community in Ward B 1 which I was surprised to find has never had any governor or governorship candidate visit the community. https://t.co/pQCDnvpETE
4074,officialjandor,2022-11-24 11:30:32+00:00,28,Twitter for iPhone,I commiserated with them &amp; pledged to address the cases of illegal land grabs and resolve once and for all the lack of amenities in the community.
4075,officialjandor,2022-11-24 11:30:31+00:00,32,Twitter for iPhone,This worsens the already dire situation residents face as they have no access to electricity &amp; must travel kilometres just to charge their phones - in 2022! https://t.co/Jz9kRH67Lr
4076,officialjandor,2022-11-24 11:26:56+00:00,38,Twitter for iPhone,"My running mate Funke Akindele shared our message of ‘breath of fresh air’ with the women of Ward D, while I visited Idaso where land grabbing by sponsored thugs has become a menace to residents. https://t.co/z65y28Dbr9"
4077,officialjandor,2022-11-24 11:26:02+00:00,36,Twitter for iPhone,"We assured the representative that #JANFUNEKO is running to break the cycle of neglect, by braving these dire conditions to visit these villages directly. https://t.co/zY1F6szojj"
4078,officialjandor,2022-11-24 11:25:51+00:00,25,Twitter for iPhone,"…. work for all citizens irrespective of belief and our commitment to running an inclusive government in 2023. 

Our present leaders only acknowledge valued communities like these during elections and ignore them once the ballot is cast."
4079,officialjandor,2022-11-24 11:25:48+00:00,325,Twitter for iPhone,"We rounded off our governorship campaign tour of Epe LGA by visiting the Paramount Araba of Epe land, the spiritual guide for all worshippers of Ifa in the LGA. We iterated our belief that government must … https://t.co/Bk4yD6PxoK"
4080,TijaniAbiona,2022-11-24 07:46:14+00:00,0,Twitter for Android,@officialjandor Continue your good work
4081,IkhihibhojereC1,2022-11-24 06:17:19+00:00,0,Twitter for Android,@officialjandor El Sap non qui... To whom the people loves wears the crown. Alausa is ready for JANDOR come 2023.
4082,Miebaka18,2022-11-23 21:20:17+00:00,0,Twitter for Android,"@officialjandor Inec should just extend voters registration to May 2023, so that everyone can register. Then after swearing in, they can start printing the cards."
4083,SundayA32766405,2022-11-23 16:24:44+00:00,0,Twitter for Android,@officialjandor There will always be people like that even if the date is extended for 6 months.
4084,Akaje44,2022-11-23 15:38:52+00:00,0,Twitter for Android,@officialjandor you're doing a great job your campaign so far really amaze me wishing you the best
4085,lomilat,2022-11-23 12:04:33+00:00,1,Twitter for iPhone,@Slaypappii @officialjandor 🤣
4086,ibrahimasani1,2022-11-23 11:57:01+00:00,0,Twitter for Android,@officialjandor This is fake news. Verify before posting.
4087,group_democrat,2022-11-23 11:46:02+00:00,1,Twitter for Android,"Yes o, APC is functionally deceptive. Jandor @officialjandor is our next Governor."
4088,SWAtiku2023,2022-11-23 11:34:41+00:00,14,Twitter for Android,"@officialjandor + @funkeakindele will defeat APC in Lagos while @atiku + @IAOkowa will displace them at the National level. 

PDP needs to #RecoverNigeria at all levels.

Vote PDP from Bottom to Top! 

https://t.co/byfSWiQkvT"
4089,tundetuniski,2022-11-23 10:54:57+00:00,0,Twitter for Android,@mistah_habib @officialjandor Is that what it should be?
4090,DanielA14340479,2022-11-23 10:38:50+00:00,0,Twitter for Android,@officialjandor God Almighty is your strength
4091,Orpesy,2022-11-23 10:29:44+00:00,0,Twitter for Android,@officialjandor I love your grassroots camping
4092,Gagarute,2022-11-23 10:04:00+00:00,1,Twitter for Android,@VANPDPNg @officialjandor had done what excellently well with his campaign tour
4093,only1kingscott,2022-11-23 09:51:36+00:00,0,Twitter for iPhone,"Ibeju-Lekki we are HERE!!
@officialjandor @lagosforlagos https://t.co/sJXpCAG3ZB"
4094,LobiNews,2022-11-23 09:21:16+00:00,0,Twitter for iPhone,"are waiting for his promise of exile. Should Tinubu happen to #Nigeria, we will see whether he has the integrity of he accuses others of not having. Right now, you can see his NONSENSE over supporting @officialjandor!

cc. @ruffydfire @abati1990 @ayomairoese @OfficialDeboO"
4095,sheunasiru1,2022-11-23 08:25:51+00:00,0,Twitter for Android,@officialjandor Blessed
4096,GroupJandor,2022-11-23 07:37:39+00:00,0,Twitter for Android,It's crystal clear. @officialjandor is coming
4097,group_democrat,2022-11-23 06:25:05+00:00,0,Twitter for Android,"@rebuildinglagos @officialjandor Jandor all the way. Moneybag will fail this time, the people are wiser now."
4098,group_democrat,2022-11-23 06:24:19+00:00,0,Twitter for Android,@officialjandor  Jandor is the endorsed choice of the people.
4099,shodam45,2022-11-23 06:21:52+00:00,1,Twitter for Android,"@GroupJandor @officialjandor @lagosforlagos You are quite right, Jandor is the rescue movement to save the soul of our Lagos. And we must all be deliberate about him.
This is not time for ethnic, religious and political sentiments. Lagosians interest must surpass personal or individual interest. God bless Lagos state."
4100,fajibrands,2022-11-23 04:18:09+00:00,0,Twitter for Android,"@officialjandor Never bite the finger that feeds you, Karma is a b*tch  you know."
4101,mistah_habib,2022-11-23 02:45:41+00:00,0,Twitter for iPhone,@officialjandor Can you compare the Epe you visited yesterday to the Epe of 5yrs ago?.. government neglect bawo..no allow anybody chop your money o..Epe is APC ✌🏾
4102,CokerGrace4,2022-11-22 21:51:55+00:00,3,Twitter for iPhone,@officialjandor The 16th governor of Lagos state Insha Allahu.
4103,larrybussy36,2022-11-22 21:46:07+00:00,1,Twitter for iPhone,@officialjandor The nightmare of APC in Lagos
4104,Jb157157,2022-11-22 21:45:22+00:00,1,Twitter for iPhone,@GroupJandor @lagosforlagos @officialjandor It’s time Jandor j d 23
4105,stonemakerC,2022-11-22 21:35:05+00:00,0,Twitter for Android,"@officialjandor Boss, let INEC set the dates, this is another 10M votes in south"
4106,stonemakerC,2022-11-22 21:34:35+00:00,0,Twitter for Android,"@officialjandor Boss, is this valid? INEC has not set any date sir?"
4107,andyblisss,2022-11-22 21:12:52+00:00,0,Twitter for Android,"@officialjandor So anybody that critic u as a ""governor will be in hot soup then! What has he said to u that he hasn't said to APC? Ur party man(Wike) came to Lagos. Have u written an epistle to reply him? What about Bode George? 
U non b alternative again, u just lost my vote. If it matters"
4108,bunmi19855,2022-11-22 20:54:41+00:00,0,Twitter for Android,@officialjandor Weldon sir 👏🙌
4109,GroupJandor,2022-11-22 20:48:36+00:00,42,Twitter for Android,"Omo ologo.

@officialjandor 
@lagosforlagos 

Jandor for governor of Lagos state.

#itistime https://t.co/S4YUQMGLyi"
4110,Yinkalayioye,2022-11-22 20:14:23+00:00,0,Twitter for Android,@officialjandor Good news 👍
4111,nynydaniel,2022-11-22 19:53:43+00:00,0,Twitter for Android,"@officialjandor @emmaikumeh The judgement is not good news, the 90 days closing date before election is just 5 days away."
4112,laoluapara,2022-11-22 19:46:02+00:00,0,Twitter for Android,"@officialjandor No intimidation! No cajoling! No buying of people's conscience! No to ""Baba Sope"""
4113,Slaypappii,2022-11-22 19:22:06+00:00,2,Twitter for Android,@officialjandor @lomilat no b ur area be this
4114,MKopkus,2022-11-22 18:57:33+00:00,1,Twitter for Android,@officialjandor Lagosian Will Enjoy The Best Governor Jandor and Funke
4115,OmoDadaNig,2022-11-22 18:48:49+00:00,0,Twitter for iPhone,@officialjandor Jeun lor Jando! 💯
4116,omoluabi1sq,2022-11-22 18:14:13+00:00,3,Twitter for iPhone,@officialjandor Well prepared for the job
4117,ADEGBOLADANIEL8,2022-11-22 17:58:42+00:00,1,Twitter for Android,@officialjandor Leader with highest capacity...I wished you best of luck
4118,peterfire777,2022-11-22 17:02:04+00:00,1,Twitter for Android,@officialjandor https://t.co/AcEUGnV3G7
4119,yinkus772003,2022-11-22 16:55:05+00:00,0,Twitter for Android,@36Kinniun @Qdpaper2 So what of @officialjandor and @funkeakindele campaigns? 😂😂😂 Owo jonà🔥🙆🏽‍♀️
4120,pfatunla1,2022-11-22 16:39:35+00:00,0,Twitter for Android,"@officialjandor My Gov, your excellence!"
4121,colkefas,2022-11-22 16:35:53+00:00,0,Twitter for Android,@officialjandor @Eromosele6 Great
4122,storacares25,2022-11-22 16:27:13+00:00,0,Twitter for Android,"@SeanRealJohn1 @StFreakingKezy @ruffydfire By calling the Gov for RRS to leave the culprit. If not madness, why driving one way? @officialjandor @funkeakindele ìsé de ooooo. #VisitationAssignment cuz truck 🚛 yi #Otilo."
4123,HONAJOBIOFLAGOS,2022-11-22 16:24:35+00:00,0,Twitter for iPhone,@officialjandor Jafunko 2023
4124,HONAJOBIOFLAGOS,2022-11-22 16:24:18+00:00,0,Twitter for iPhone,@officialjandor Good news
4125,officialjandor,2022-11-22 16:22:53+00:00,30,Twitter for iPhone,"Register and vote, it is the only way we can all demand the leadership we want.

JAFUN-EKO, JanFun Eto e… 
#JandorFunke
#JandorforGovernor
#LagosforLagos"
4126,officialjandor,2022-11-22 16:22:51+00:00,42,Twitter for iPhone,"I want to urge you all to make the most of this extension and register to vote in next year’s elections. So much hangs in the balance at the state and national level, and we have a chance to shift things in our favour."
4127,officialjandor,2022-11-22 16:22:50+00:00,179,Twitter for iPhone,"Today, the Nigerian courts have extended the deadline for voter’s registration. This is an important win for those who have been disenfranchised because they were too sick, unavailable, or not in the right place to initiate and complete their voter’s registration."
4128,Teejayejide,2022-11-22 16:15:04+00:00,2,Twitter for Android,@officialjandor Inshallah you will be the next governor of Lagos state
4129,JubrilIdris15,2022-11-22 16:01:51+00:00,0,Twitter for iPhone,@officialjandor The outing was very poor
4130,AJOrhewere,2022-11-22 15:48:16+00:00,1,Twitter for Android,"@officialjandor There's nothing wrong in being an underdog and running for office. Remember that!!!

History has it on record that 🇸🇦 Saudi Arabia defeated Argentina 🇦🇷 at the 2022 WC in Qatar."
4131,EdunADEWALE2,2022-11-22 15:46:13+00:00,1,Twitter Web App,"@officialjandor Imole ti de si Eko,light has come to Lagos ,once we have jandor funke at the corridor of power, you're coming out Victorious by his grace,no more one man show"
4132,Genesisrebirth2,2022-11-22 15:42:33+00:00,3,Twitter for Android,"@officialjandor I won't be surprised to see Jandor become Lagos state Governor,cos he is the right one for that job"
4133,chiduaboemeka1,2022-11-22 15:38:24+00:00,3,Twitter for Android,@officialjandor You're capable and fit to govern . Winnable is sure come March 2023 . Lagos State need a breath of fresh air. https://t.co/tSnjvv1XlN
4134,chiduaboemeka1,2022-11-22 15:35:14+00:00,1,Twitter for Android,"@officialjandor Weldon sir, you're capable for the work"
4135,rebuildinglagos,2022-11-22 15:30:07+00:00,1,Twitter for iPhone,"@officialjandor Wow .. So there is actually a place called Ayetoro. 

In other words SULIA KAN == AYETORO KAN !! 

JAFUNEKO 2023 ."
4136,EhisabheleA,2022-11-22 15:25:48+00:00,4,Twitter for Android,"@officialjandor Wow very beautiful . @officialjandor you deserve this position you vying for . your work ethic and sympathetic nature with the people of Lagos is beyond what any Nigeria government have done . you really relate to the commoners , that is an early sign of good governance ."
4137,QudusIbrahim33,2022-11-22 15:23:16+00:00,1,Twitter for Android,@officialjandor The incoming Governor of LAGOS STATE inshallah
4138,AkintolaSamso19,2022-11-22 15:23:02+00:00,1,Twitter for iPhone,@officialjandor More positive feedback and support is underway to our governor to be…
